OPEID,School Name,City,State,Year,Foreign Gift Received Date,Foreign Gift Amount,Adjusted to 2013 Dollars,Gift Type,Country of Giftor,Giftor Name,Comments
144400,George Washington University,Washington,DC,2007,7/1/06,"$20,468.00 ",,Contract,TAIWAN,Science & Tech Policy Research & In,
144400,George Washington University,Washington,DC,2007,7/1/06,"$2,500.00 ",,Contract,TAIWAN,Ms. Hsiao-Ping Sun,
144400,George Washington University,Washington,DC,2007,7/1/06,"$276,196.00 ",,Contract,UNITED ARAB EMIRATES,Embassy of United Arab Emirates,
144400,George Washington University,Washington,DC,2006,7/1/06,"$53,616.00 ",,Contract,CANADA,National Cancer Inst of Canada,
144400,George Washington University,Washington,DC,2006,7/1/06,"$20,756.00 ",,Contract,CANADA,Embassy of Canada,
144400,George Washington University,Washington,DC,2000,7/1/06,"$219,564.00 ",,Contract,KUWAIT,Embassy of Kuwait,
144400,George Washington University,Washington,DC,2007,7/1/06,"$691,823.00 ",,Contract,SAUDI ARABIA,Saudi Arabia Embassy,
144400,George Washington University,Washington,DC,2006,7/1/06,"$5,000.00 ",,Contract,SOUTH KOREA,Judge Dong Heon Shin,
144400,George Washington University,Washington,DC,2006,7/1/06,"$7,500.00 ",,Contract,SOUTH KOREA,Shin Do Wook,
144400,George Washington University,Washington,DC,2007,7/1/06,"$157,719.00 ",,Contract,SOUTH KOREA,Hyundai Motor Company and Kia Motor,
144400,George Washington University,Washington,DC,2000,7/1/06,"$15,063.00 ",,Contract,SOUTH KOREA,Embassy of South Korea,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/06,"$6,807.00 ",,Contract,FRANCE,Human Frontier Science Program,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/06,"$20,421.00 ",,Contract,JAPAN,Systems Biology Institute,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/06,"$12,240.00 ",,Contract,FRANCE,Human Frontier Science Program,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/06,"$360,459.00 ",,Contract,JAPAN,Japan Science and Technology,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/06,"$71,657.00 ",,Contract,FRANCE,Human Frontier Science Program,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/06,"$2,753.00 ",,Contract,FRANCE,Human Frontier Science Program,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/06,"$29,659.00 ",,Contract,FRANCE,Human Frontier Science Program,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/06,"$5,069.00 ",,Contract,FRANCE,Human Frontier Science Program,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/06,"$45,203.00 ",,Contract,JAPAN,"Nissan Motor Company, Ltd.",
113100,California Institute of Technology,Pasadena,CA,2009,6/30/06,"$145,763.00 ",,Contract,JAPAN,Japan Science and Technology,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/06,"$10,695.00 ",,Contract,JAPAN,"Kuraray Company, Ltd.",
113100,California Institute of Technology,Pasadena,CA,2008,6/30/06,$594.00 ,,Contract,GERMANY,NIMBUS BIOTECHNOLOGIE GMBH,
144400,George Washington University,Washington,DC,2008,6/30/06,"$6,000.00 ",,Contract,CANADA,Athabasca University,
144400,George Washington University,Washington,DC,2007,6/30/06,"$9,800.00 ",,Contract,SOUTH KOREA,ITEP,
360400,Rice University,Houston,TX,2006,6/30/06,"$251,014.00 ",,Contract,FINLAND,Nokia Corporation,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,12/27/07,$250.00 ,$280.99 ,Monetary Gift,JAPAN,"Nakanishi Ph.D., Hisae",
131500,"University of California, Los Angeles",Los Angeles,CA,2007,12/19/07,$250.00 ,$280.99 ,Monetary Gift,SWEDEN,"Fornstam, Peter",
113100,California Institute of Technology,Pasadena,CA,2007,12/6/07,$250.00 ,$280.99 ,Monetary Gift,CANADA,DR. DENNIS R. MCCALLA,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,11/30/07,$250.00 ,$280.99 ,Monetary Gift,JAPAN,"Watanabe, Takehiro",
113100,California Institute of Technology,Pasadena,CA,2007,10/29/07,$250.00 ,$280.99 ,Monetary Gift,CANADA,MR. JOHN A. BEHR,
144400,George Washington University,Washington,DC,2006,6/28/06,"$19,982.00 ",,Contract,SOUTH KOREA,Dongseo University,
207700,Johns Hopkins University,Baltimore,MD,2007,6/28/06,"$23,468.00 ",,Contract,ENGLAND,Dept for International Development,
113100,California Institute of Technology,Pasadena,CA,2009,6/27/06,"$90,360.00 ",,Contract,CHILE,Astro Norte,
113100,California Institute of Technology,Pasadena,CA,2009,6/27/06,"$30,120.00 ",,Contract,CHILE,Astro Norte,
144400,George Washington University,Washington,DC,2007,6/23/06,"$20,000.00 ",,Contract,CANADA,Embanet Knowledge Group,
144400,George Washington University,Washington,DC,2007,6/23/06,"$20,000.00 ",,Contract,CANADA,Embanet Knowledge Group,
144400,George Washington University,Washington,DC,2006,6/23/06,"$74,780.00 ",,Contract,SOUTH KOREA,Daewon Foreign Language,
278200,New York Institute of Technology,Old Westbury,NY,2004,6/23/06,"$393,802.00 ",,Contract,CHINA,Jiangxi University of Finance & Eco,
278200,New York Institute of Technology,Old Westbury,NY,2004,6/23/06,"$1,156,950.00 ",,Contract,CANADA,"Pattison College, Inc.",
278200,New York Institute of Technology,Old Westbury,NY,2006,6/23/06,"$652,182.00 ",,Contract,FRANCE,Ecole Francaise des Attaches et des,
278200,New York Institute of Technology,Old Westbury,NY,2004,6/23/06,"$1,381,754.00 ",,Contract,UNITED ARAB EMIRATES,Infotec,
278200,New York Institute of Technology,Old Westbury,NY,2004,6/23/06,"$3,830,990.00 ",,Contract,EGYPT,Infotec,
278200,New York Institute of Technology,Old Westbury,NY,2004,6/23/06,"$5,230,391.00 ",,Contract,BAHRAIN,Infotech,
113100,California Institute of Technology,Pasadena,CA,2009,6/22/06,"$5,786.00 ",,Contract,CANADA,E Academy Inc,
113100,California Institute of Technology,Pasadena,CA,2008,6/22/06,"$5,786.00 ",,Contract,CANADA,E Academy INC,
215500,Harvard University,Cambridge,MA,2002,1/1/02,"$299,984.00 ",,Monetary Gift,SOUTH KOREA,,
113100,California Institute of Technology,Pasadena,CA,2009,6/21/06,"$1,495.00 ",,Contract,ENGLAND,ULO Optics Ltd.,
113100,California Institute of Technology,Pasadena,CA,2008,6/21/06,"$1,495.00 ",,Contract,ENGLAND,ULO OPTICS LTD,
212100,Babson College,Babson Park,MA,2009,6/20/06,"$104,340.00 ",,Contract,SWITZERLAND,Novartis Pharmaceuticals AG,
113100,California Institute of Technology,Pasadena,CA,2009,6/20/06,"$5,841.00 ",,Contract,CANADA,E Academy Inc,
113100,California Institute of Technology,Pasadena,CA,2009,6/20/06,$109.00 ,,Contract,CANADA,SGS Minerals Services,
113100,California Institute of Technology,Pasadena,CA,1999,6/20/06,$39.00 ,,Contract,CANADA,"Williams, Anthony",
113100,California Institute of Technology,Pasadena,CA,2009,6/20/06,$109.00 ,,Contract,CANADA,SGS Minerals Services,
113100,California Institute of Technology,Pasadena,CA,2008,6/20/06,$39.00 ,,Contract,CANADA,"Williams, Anthony",
113100,California Institute of Technology,Pasadena,CA,2001,6/20/06,"$5,841.00 ",,Contract,CANADA,E Academy Inc,
207700,Johns Hopkins University,Baltimore,MD,2007,6/20/06,"$130,351.00 ",,Contract,SINGAPORE,BCM - Biocure Medical LLC,
113100,California Institute of Technology,Pasadena,CA,2009,6/19/06,"$1,851.00 ",,Contract,CANADA,Seastar Chemicals Inc,
113100,California Institute of Technology,Pasadena,CA,2009,6/19/06,"$1,851.00 ",,Contract,CANADA,Seastar Chemicals Inc,
207700,Johns Hopkins University,Baltimore,MD,1997,6/19/06,"$157,021.00 ",,Contract,SPAIN,ASPB - Public Health Agency,
207700,Johns Hopkins University,Baltimore,MD,2004,6/19/06,"$157,021.00 ",,Contract,SPAIN,ASPB - Public Health Agency,
282300,Saint John's University,Jamaica,NY,2002,6/19/06,"$118,950.00 ",,Contract,FRANCE,International School of Management,
215500,Harvard University,Cambridge,MA,2001,1/17/01,"$299,984.00 ",,Monetary Gift,SOUTH KOREA,,
144400,George Washington University,Washington,DC,2006,6/16/06,$900.00 ,,Contract,SOUTH KOREA,S. Korean National Institute of Kor,
144400,George Washington University,Washington,DC,2007,6/16/06,"$4,000.00 ",,Contract,SOUTH KOREA,S.Korea Army,
229000,Michigan State University,East Lansing,MI,2004,6/16/06,"$273,000.00 ",,Contract,COLOMBIA,Intl Food Policy Research Institute,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,10/11/07,$250.00 ,$280.99 ,Monetary Gift,JAPAN,"Okamoto, Kay",
113100,California Institute of Technology,Pasadena,CA,2009,6/15/06,$500.00 ,,Contract,FRANCE,"Raphoz, Anthony",
113100,California Institute of Technology,Pasadena,CA,2009,6/15/06,$492.00 ,,Contract,FRANCE,Anthony Raphoz,
212100,Babson College,Babson Park,MA,2009,6/14/06,"$75,000.00 ",,Contract,GERMANY,Infineon Technologies AG,
113100,California Institute of Technology,Pasadena,CA,2002,6/14/06,$974.00 ,,Contract,GERMANY,RPG RADIOMETER PHYSICS,
130500,Stanford University,Stanford,CA,1992,10/30/92,"$299,985.00 ",,Monetary Gift,SOUTH KOREA,Professional Fdn,
144400,George Washington University,Washington,DC,2007,6/12/07,$250.00 ,$280.99 ,Monetary Gift,SOUTH KOREA,Hyun-Jin Kwon,
144400,George Washington University,Washington,DC,2007,6/12/07,$250.00 ,$280.99 ,Monetary Gift,SOUTH KOREA,Hyun-Jin Kwon,
113100,California Institute of Technology,Pasadena,CA,2007,3/5/07,$250.00 ,$280.99 ,Monetary Gift,AUSTRALIA,Mr. Peter S. Bloomfield,
113100,California Institute of Technology,Pasadena,CA,2007,12/10/07,$266.00 ,$298.98 ,Monetary Gift,ENGLAND,DR. PIERRE H. JUNGELS,
113100,California Institute of Technology,Pasadena,CA,2007,9/5/07,$266.00 ,$298.98 ,Monetary Gift,ENGLAND,DR. PIERRE H. JUNGELS,
113100,California Institute of Technology,Pasadena,CA,2002,6/12/06,"$1,237.00 ",,Contract,ENGLAND,Roslin Institute,
113100,California Institute of Technology,Pasadena,CA,2009,6/12/06,$618.00 ,,Contract,ENGLAND,Roslin Institute,
113100,California Institute of Technology,Pasadena,CA,2007,6/5/07,$266.00 ,$298.98 ,Monetary Gift,ENGLAND,Dr. Pierre H. Jungels,
113100,California Institute of Technology,Pasadena,CA,2009,6/8/06,$826.00 ,,Contract,GERMANY,RAPID BIOMEDICAL GMBH,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,12/22/07,$300.00 ,$337.19 ,Monetary Gift,JAPAN,"Ishikawa, Noboru",
113100,California Institute of Technology,Pasadena,CA,2007,12/18/07,$300.00 ,$337.19 ,Monetary Gift,ENGLAND,DR. DAVID J. MCCONNELL,
113100,California Institute of Technology,Pasadena,CA,2009,6/6/06,$218.00 ,,Contract,ENGLAND,Key Organics Ltd.,
113100,California Institute of Technology,Pasadena,CA,2008,6/6/06,$218.00 ,,Contract,ENGLAND,Key Organics LTD,
207700,Johns Hopkins University,Baltimore,MD,2007,6/6/06,"$392,548.00 ",,Contract,SWITZERLAND,WHO - World Health Organization,
207700,Johns Hopkins University,Baltimore,MD,2007,6/5/06,"$5,088.00 ",,Contract,SWITZERLAND,GAVI - The Global Alliance for Vacc,
113100,California Institute of Technology,Pasadena,CA,2007,11/19/07,$300.00 ,$337.19 ,Monetary Gift,CANADA,MR. STANLEY B. MELLSEN,
144400,George Washington University,Washington,DC,2007,10/8/07,$300.00 ,$337.19 ,Monetary Gift,CANADA,John Sawicki,
113100,California Institute of Technology,Pasadena,CA,2009,6/2/06,"$27,700.00 ",,Contract,CANADA,High Speed Photo Systems Inc,
113100,California Institute of Technology,Pasadena,CA,2009,6/2/06,$141.00 ,,Contract,CANADA,Stressgen Biotechnologies,
113100,California Institute of Technology,Pasadena,CA,2009,6/2/06,$141.00 ,,Contract,CANADA,Stressgen Biotechnologies,
113100,California Institute of Technology,Pasadena,CA,2009,6/2/06,"$13,850.00 ",,Contract,CANADA,High Speed Photo Systems,
144400,George Washington University,Washington,DC,2006,6/2/06,"$2,000.00 ",,Contract,SOUTH KOREA,Kookmin Bank,
113100,California Institute of Technology,Pasadena,CA,2009,6/1/06,"$5,616.00 ",,Contract,ENGLAND,Advanced Technologies Forwarding Co,
113100,California Institute of Technology,Pasadena,CA,2009,6/1/06,"$1,800.00 ",,Contract,ENGLAND,Oxford University Press,
113100,California Institute of Technology,Pasadena,CA,2002,6/1/06,$565.00 ,,Contract,ENGLAND,Elsevier UK Primary Production,
113100,California Institute of Technology,Pasadena,CA,2008,6/1/06,$565.00 ,,Contract,ENGLAND,Elsevier UK Primary Production,
113100,California Institute of Technology,Pasadena,CA,2008,6/1/06,"$1,800.00 ",,Contract,ENGLAND,Oxford University Press,
113100,California Institute of Technology,Pasadena,CA,2008,6/1/06,"$1,872.00 ",,Contract,ENGLAND,Advanced Technologies Forwarding Co,
144400,George Washington University,Washington,DC,2006,6/1/06,"$10,010.00 ",,Contract,SOUTH KOREA,ITEP,
207700,Johns Hopkins University,Baltimore,MD,2007,6/1/06,"$31,386.00 ",,Contract,ENGLAND,HLSP Consulting,
113100,California Institute of Technology,Pasadena,CA,2007,5/23/07,$300.00 ,$337.19 ,Monetary Gift,AUSTRALIA,Dr. Robert L. Blakeley,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,11/5/07,$400.00 ,$449.59 ,Monetary Gift,JAPAN,"Hayasaka, Akira",
113100,California Institute of Technology,Pasadena,CA,2009,5/31/06,"$4,420.00 ",,Contract,JAPAN,Maruzen International Co Ltd,
113100,California Institute of Technology,Pasadena,CA,2008,5/31/06,"$4,420.00 ",,Contract,JAPAN,Maruzen International Co LTD,
270700,Columbia University in the City of New York,New York,NY,2007,7/25/07,$488.00 ,$548.50 ,Monetary Gift,SWITZERLAND,Credit Suisse,
144400,George Washington University,Washington,DC,2007,12/31/07,$500.00 ,$561.99 ,Monetary Gift,CHINA,"Cutler, Melanie",
144400,George Washington University,Washington,DC,2007,12/31/07,$500.00 ,$561.99 ,Monetary Gift,CHINA,"Cutler, Melanie",
113100,California Institute of Technology,Pasadena,CA,2009,5/26/06,"$6,875.00 ",,Contract,SWITZERLAND,Roland ET Bibiane Gamper,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,12/29/07,$500.00 ,$561.99 ,Monetary Gift,TAIWAN,"Tsai, Shirley",
113100,California Institute of Technology,Pasadena,CA,2007,12/28/07,$500.00 ,$561.99 ,Monetary Gift,CANADA,DR. KELLOGG S. BOOTH,
207700,Johns Hopkins University,Baltimore,MD,2007,5/23/06,"$7,743.00 ",,Contract,ENGLAND,World Cancer Research Fund,
207700,Johns Hopkins University,Baltimore,MD,1997,5/23/06,"$25,062.00 ",,Contract,ENGLAND,The Lancaster University,
212100,Babson College,Babson Park,MA,2009,5/22/06,"$75,000.00 ",,Contract,GERMANY,Infineon Technologies AG,
113100,California Institute of Technology,Pasadena,CA,2009,5/22/06,"$4,183.00 ",,Contract,GERMANY,TELESKOPTECHNIK HALFMANN GMBH & CO,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,12/28/07,$500.00 ,$561.99 ,Monetary Gift,JAPAN,"Shimabukuro M.D., Tomoyuki",
144400,George Washington University,Washington,DC,2008,5/19/06,"$60,000.00 ",,Contract,CANADA,Embanet Knowledge Group,
270700,Columbia University in the City of New York,New York,NY,2007,11/28/07,$500.00 ,$561.99 ,Monetary Gift,SWITZERLAND,Credit Suisse,
113100,California Institute of Technology,Pasadena,CA,2009,5/18/06,"$120,000.00 ",,Contract,JAPAN,Genesia Corporation,
113100,California Institute of Technology,Pasadena,CA,2008,5/18/06,"$60,000.00 ",,Contract,JAPAN,GENESIA CORPORATION,
215500,Harvard University,Cambridge,MA,2006,5/18/06,"$414,047.00 ",,Contract,CANADA,,
144400,George Washington University,Washington,DC,2007,11/19/07,$500.00 ,$561.99 ,Monetary Gift,CANADA,Inperpro Forest Products,
113100,California Institute of Technology,Pasadena,CA,2008,5/17/06,$254.00 ,,Contract,GERMANY,MAX PLANCK INSTITUT,
191500,Fort Hays State University,Hays,KS,2008,5/17/06,"$502,365.00 ",,Contract,CHINA,SIAS International University,
278200,New York Institute of Technology,Old Westbury,NY,1997,5/17/06,"$2,000,000.00 ",,Contract,UNITED ARAB EMIRATES,Infotec,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,10/30/07,$500.00 ,$561.99 ,Monetary Gift,JAPAN,"Shibusawa, Ken",
113100,California Institute of Technology,Pasadena,CA,2007,10/26/07,$500.00 ,$561.99 ,Monetary Gift,JAPAN,MR. TAMAKI MURAKAMI,
113100,California Institute of Technology,Pasadena,CA,2007,9/17/07,$500.00 ,$561.99 ,Monetary Gift,GERMANY,"TOBIAS VOELKL, PHD",
130500,Stanford University,Stanford,CA,2007,7/5/07,$500.00 ,$561.99 ,Monetary Gift,MEXICO,Mr. Lorenzo H. Zambrano,
407200,Northwood University,Midland,MI,2003,5/16/06,"$117,775.00 ",,Contract,THE NETHERLANDS,Instituut Voor De Autohandel B.V.,
113100,California Institute of Technology,Pasadena,CA,2007,1/11/07,$500.00 ,$561.99 ,Monetary Gift,AUSTRALIA,Dr. Robert L. Blakeley,
113100,California Institute of Technology,Pasadena,CA,2009,5/15/06,"$75,663.00 ",,Contract,FRANCE,Sarl Cabinet Immoblier Gessien,
113100,California Institute of Technology,Pasadena,CA,2008,5/15/06,"$10,394.00 ",,Contract,FRANCE,Sarl Cabinet Immobilier Gessien,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,12/9/07,$600.00 ,$674.38 ,Monetary Gift,JAPAN,"Tsai, Benjamin S.",
113100,California Institute of Technology,Pasadena,CA,2007,6/4/07,$800.00 ,$899.18 ,Monetary Gift,GERMANY,Mr. Jeffrey D. Tekanic,
144400,George Washington University,Washington,DC,2007,12/31/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,ENGLAND,"Jacobi, Mary",
131500,"University of California, Los Angeles",Los Angeles,CA,2007,12/31/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,JAPAN,"Hill, Trevor",
144400,George Washington University,Washington,DC,2007,12/26/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,CANADA,"Gray, Samuel",
113100,California Institute of Technology,Pasadena,CA,2009,5/12/06,"$3,616.00 ",,Contract,CANADA,OZ Optics Limited,
113100,California Institute of Technology,Pasadena,CA,2008,5/12/06,"$1,808.00 ",,Contract,CANADA,OZ Optics Limited,
144400,George Washington University,Washington,DC,2007,12/26/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,CANADA,"Gray, Samuel",
131500,"University of California, Los Angeles",Los Angeles,CA,2007,12/21/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,SWEDEN,"Ramstad, Rasmus",
131500,"University of California, Los Angeles",Los Angeles,CA,2007,10/24/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,JAPAN,"Nichols, David William",
113100,California Institute of Technology,Pasadena,CA,2009,5/11/06,$180.00 ,,Contract,ENGLAND,Sequoia Research Products Ltd.,
113100,California Institute of Technology,Pasadena,CA,2008,5/11/06,$180.00 ,,Contract,ENGLAND,Sequoia Research Products LTD,
144400,George Washington University,Washington,DC,2007,5/11/06,"$4,200.00 ",,Contract,SOUTH KOREA,Ministry of Government Admin and Ho,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,9/6/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,JAPAN,St. Jude Medical,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,8/1/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,JAPAN,"Horinouchi, Tohru",
144400,George Washington University,Washington,DC,2007,5/29/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,SOUTH KOREA,Republic of Korea Army,
144400,George Washington University,Washington,DC,2007,5/29/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,SOUTH KOREA,Republic of Korea Army,
207700,Johns Hopkins University,Baltimore,MD,2007,5/10/06,"$371,005.00 ",,Contract,TAIWAN,Education Development Corporation,
113100,California Institute of Technology,Pasadena,CA,2009,5/9/06,"$8,250.00 ",,Contract,FRANCE,Compagnie Industrielle Des Lasers,
113100,California Institute of Technology,Pasadena,CA,2002,5/9/06,"$8,250.00 ",,Contract,FRANCE,Compagnie Industrielle Des Lasers,
144400,George Washington University,Washington,DC,2007,5/9/06,"$92,970.00 ",,Contract,TAIWAN,CICR,
144400,George Washington University,Washington,DC,2007,2/14/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,VENEZUELA,Corporacion Andina de Fomento,
144400,George Washington University,Washington,DC,2007,2/14/07,"$1,000.00 ","$1,123.97 ",Monetary Gift,VENEZUELA,Corporacion Andina de Fomento,
130500,Stanford University,Stanford,CA,2007,6/28/07,"$1,403.00 ","$1,576.94 ",Monetary Gift,TAIWAN,Ms. Christine Young,
212100,Babson College,Babson Park,MA,2009,5/8/06,"$69,109.00 ",,Contract,GERMANY,Infineon Technologies AG,
113100,California Institute of Technology,Pasadena,CA,2009,5/8/06,"$8,250.00 ",,Contract,FRANCE,Industrielle Des Lasers,
113100,California Institute of Technology,Pasadena,CA,2009,5/8/06,"$8,250.00 ",,Contract,FRANCE,Compagnie Industrielle Des Lasers,
134800,Colorado School of Mines,Golden,CO,2008,5/8/06,"$4,000,000.00 ",,Contract,UNITED ARAB EMIRATES,Abu Dhabi Nat'l Oil Co & Petr. Inst,
130500,Stanford University,Stanford,CA,2007,6/28/07,"$1,403.00 ","$1,576.94 ",Monetary Gift,TAIWAN,Ms. Christine Young,
113100,California Institute of Technology,Pasadena,CA,2009,5/5/06,$887.00 ,,Contract,THE NETHERLANDS,Elsevier Inc.,
113100,California Institute of Technology,Pasadena,CA,2008,5/5/06,"$1,328.00 ",,Contract,THE NETHERLANDS,Elsevier Inc,
113100,California Institute of Technology,Pasadena,CA,2009,5/4/06,"$4,436.00 ",,Contract,CHILE,Astro Norte,
113100,California Institute of Technology,Pasadena,CA,2009,5/4/06,"$2,218.00 ",,Contract,CHILE,Astro Norte,
113100,California Institute of Technology,Pasadena,CA,2009,5/3/06,"$129,511.00 ",,Contract,CANADA,Ballard,
113100,California Institute of Technology,Pasadena,CA,2009,5/3/06,"$129,511.00 ",,Contract,CANADA,Ballard,
215500,Harvard University,Cambridge,MA,2006,5/2/06,"$543,043.00 ",,Contract,SINGAPORE,,
207700,Johns Hopkins University,Baltimore,MD,2005,5/2/06,"$16,992.00 ",,Contract,ENGLAND,HLSP Consulting,
130500,Stanford University,Stanford,CA,2007,6/28/07,"$1,403.00 ","$1,576.94 ",Monetary Gift,TAIWAN,Mr. Bowei Lee,
144400,George Washington University,Washington,DC,2006,4/28/06,$450.00 ,,Contract,SOUTH KOREA,S. Korea Natl Institute of Korean H,
207700,Johns Hopkins University,Baltimore,MD,1987,4/28/06,"$40,000.00 ",,Contract,SWITZERLAND,WHO - World Health Organization,
207700,Johns Hopkins University,Baltimore,MD,1999,4/28/06,"$9,052.00 ",,Contract,SWITZERLAND,WHO - World Health Organization,
130500,Stanford University,Stanford,CA,2007,6/28/07,"$1,403.00 ","$1,576.94 ",Monetary Gift,TAIWAN,Mr. Bowei Lee,
113100,California Institute of Technology,Pasadena,CA,2009,4/27/06,"$50,000.00 ",,Contract,ENGLAND,University of Hertfordshire,
113100,California Institute of Technology,Pasadena,CA,2008,4/27/06,"$50,000.00 ",,Contract,ENGLAND,University of Hertfordshire,
144400,George Washington University,Washington,DC,2007,12/17/07,"$1,500.00 ","$1,685.96 ",Monetary Gift,CHINA,"Gard, P.",
144400,George Washington University,Washington,DC,2007,12/17/07,"$1,500.00 ","$1,685.96 ",Monetary Gift,CHINA,"Gard, P.",
113100,California Institute of Technology,Pasadena,CA,2009,4/26/06,"$28,145.00 ",,Contract,GERMANY,Thomas Recording GMBH,
113100,California Institute of Technology,Pasadena,CA,2008,4/25/06,"$1,031.00 ",,Contract,GERMANY,High Speed Photo Systems Inc,
131400,"University of California, Irvine",Irvine,CA,2005,4/25/06,"$279,257.00 ",,Contract,CANADA,STEM CELL THERAPEUTICS CORP. (CANAD,
144400,George Washington University,Washington,DC,2007,12/20/07,"$2,000.00 ","$2,247.95 ",Monetary Gift,SWITZERLAND,Patton Family Charitable Contributi,
131500,"University of California, Los Angeles",Los Angeles,CA,2007,11/27/07,"$2,000.00 ","$2,247.95 ",Monetary Gift,JAPAN,"Sugai D.D.S., Toshiro",
131500,"University of California, Los Angeles",Los Angeles,CA,2007,11/27/07,"$2,000.00 ","$2,247.95 ",Monetary Gift,JAPAN,"Sugai D.D.S., Toshiro",
113100,California Institute of Technology,Pasadena,CA,2009,4/24/06,$90.00 ,,Contract,CANADA,Chemicals Incorporated,
113100,California Institute of Technology,Pasadena,CA,2009,4/24/06,$90.00 ,,Contract,CANADA,Toronto Research Chemicals Incorp,
113100,California Institute of Technology,Pasadena,CA,2008,4/24/06,"$6,939.00 ",,Contract,GERMANY,GRINTECH GMBH,
379800,University of Washington - Seattle,Seattle,WA,2003,4/24/06,"$245,155.00 ",,Contract,BELGIUM,"UCB Pharma, Inc.",
131500,"University of California, Los Angeles",Los Angeles,CA,2007,9/10/07,"$2,000.00 ","$2,247.95 ",Monetary Gift,JAPAN,"Yoshida, Shigeru",
144400,George Washington University,Washington,DC,2007,6/20/07,"$2,000.00 ","$2,247.95 ",Monetary Gift,SWITZERLAND,Patton Family Charitable Contributi,
113100,California Institute of Technology,Pasadena,CA,2001,4/21/06,$400.00 ,,Contract,CANADA,NOAB Biodiscoveries,
113100,California Institute of Technology,Pasadena,CA,2009,4/21/06,$400.00 ,,Contract,CANADA,NOAB Biodiscoveries,
191500,Fort Hays State University,Hays,KS,2008,4/21/06,"$472,610.00 ",,Contract,CHINA,University of International Busines,
207700,Johns Hopkins University,Baltimore,MD,2007,4/21/06,$809.00 ,,Contract,SWITZERLAND,GAVI - The Global Alliance for Vacc,
207700,Johns Hopkins University,Baltimore,MD,2005,4/21/06,$372.00 ,,Contract,SWITZERLAND,GAVI - The Global Alliance for Vacc,
144400,George Washington University,Washington,DC,2007,6/20/07,"$2,000.00 ","$2,247.95 ",Monetary Gift,SWITZERLAND,Patton Family Charitable Contributi,
144400,George Washington University,Washington,DC,2007,5/31/07,"$2,000.00 ","$2,247.95 ",Monetary Gift,TAIWAN,Embassy of Taiwan,
144400,George Washington University,Washington,DC,2007,5/31/07,"$2,000.00 ","$2,247.95 ",Monetary Gift,TAIWAN,Embassy of Taiwain,
270700,Columbia University in the City of New York,New York,NY,2007,3/12/07,"$2,000.00 ","$2,247.95 ",Monetary Gift,ENGLAND,GlaxoSmithKline,
270700,Columbia University in the City of New York,New York,NY,2007,3/12/07,"$2,000.00 ","$2,247.95 ",Monetary Gift,ENGLAND,GlaxoSmithKline,
113100,California Institute of Technology,Pasadena,CA,2007,1/1/07,"$2,000.00 ","$2,247.95 ",Monetary Gift,FRANCE,Ms. Vicki L. Shimizu,
144400,George Washington University,Washington,DC,2007,1/29/07,"$2,400.00 ","$2,697.54 ",Monetary Gift,SAUDI ARABIA,Saudi Arabian Cultural Mission,
113100,California Institute of Technology,Pasadena,CA,2002,4/19/06,"$27,700.00 ",,Contract,CANADA,"High Speed Photo Systems, Inc",
113100,California Institute of Technology,Pasadena,CA,2008,4/19/06,"$13,850.00 ",,Contract,CANADA,High Speed Photo Systems Inc,
144400,George Washington University,Washington,DC,2007,1/29/07,"$2,400.00 ","$2,697.54 ",Monetary Gift,SAUDI ARABIA,Saudi Arabian Cultural Mission,
207700,Johns Hopkins University,Baltimore,MD,2007,4/18/06,"$130,347.00 ",,Contract,SINGAPORE,BCM - Biocure Medical LLC,
